,filename,Age,Gender,Race
4652,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116161819263.jpg.chip.jpg,24,1,2
4653,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116161931674.jpg.chip.jpg,24,1,2
4654,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116162430984.jpg.chip.jpg,24,1,2
4655,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116162528278.jpg.chip.jpg,24,1,2
4656,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116162908737.jpg.chip.jpg,24,1,2
4657,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116163049260.jpg.chip.jpg,24,1,2
4658,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116163052645.jpg.chip.jpg,24,1,2
4659,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116163634730.jpg.chip.jpg,24,1,2
4660,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116163638814.jpg.chip.jpg,24,1,2
4661,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116163702026.jpg.chip.jpg,24,1,2
4662,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116163720881.jpg.chip.jpg,24,1,2
4663,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116163750637.jpg.chip.jpg,24,1,2
4664,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116163909292.jpg.chip.jpg,24,1,2
4665,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116164545482.jpg.chip.jpg,24,1,2
4666,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116164559724.jpg.chip.jpg,24,1,2
4667,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116164628750.jpg.chip.jpg,24,1,2
4668,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116164744956.jpg.chip.jpg,24,1,2
4669,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116164813386.jpg.chip.jpg,24,1,2
4670,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116165003935.jpg.chip.jpg,24,1,2
4671,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116165051346.jpg.chip.jpg,24,1,2
4672,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116165105160.jpg.chip.jpg,24,1,2
4673,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116165442037.jpg.chip.jpg,24,1,2
4674,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116165445234.jpg.chip.jpg,24,1,2
4675,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116165506261.jpg.chip.jpg,24,1,2
4676,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116165511429.jpg.chip.jpg,24,1,2
4677,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116165534569.jpg.chip.jpg,24,1,2
4678,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116165537446.jpg.chip.jpg,24,1,2
4679,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116165549493.jpg.chip.jpg,24,1,2
4680,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116165608430.jpg.chip.jpg,24,1,2
4681,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116165611580.jpg.chip.jpg,24,1,2
4682,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116165619547.jpg.chip.jpg,24,1,2
4683,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116165624826.jpg.chip.jpg,24,1,2
4684,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116165631297.jpg.chip.jpg,24,1,2
4685,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116165633882.jpg.chip.jpg,24,1,2
4686,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116165947925.jpg.chip.jpg,24,1,2
4687,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116165951514.jpg.chip.jpg,24,1,2
4688,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116170010620.jpg.chip.jpg,24,1,2
4689,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116170015633.jpg.chip.jpg,24,1,2
4690,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116170556211.jpg.chip.jpg,24,1,2
4691,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116170612853.jpg.chip.jpg,24,1,2
4692,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116170616076.jpg.chip.jpg,24,1,2
4693,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116170642556.jpg.chip.jpg,24,1,2
4694,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116170646374.jpg.chip.jpg,24,1,2
4695,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116170732649.jpg.chip.jpg,24,1,2
4696,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116170758728.jpg.chip.jpg,24,1,2
4697,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116171002640.jpg.chip.jpg,24,1,2
4698,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116171007400.jpg.chip.jpg,24,1,2
4699,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116171024225.jpg.chip.jpg,24,1,2
4700,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116171030907.jpg.chip.jpg,24,1,2
4701,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116171034407.jpg.chip.jpg,24,1,2
4702,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116171044181.jpg.chip.jpg,24,1,2
4703,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116171137985.jpg.chip.jpg,24,1,2
4704,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116171152247.jpg.chip.jpg,24,1,2
4705,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116171158821.jpg.chip.jpg,24,1,2
4706,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116171513182.jpg.chip.jpg,24,1,2
4707,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116171531024.jpg.chip.jpg,24,1,2
4708,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116171535446.jpg.chip.jpg,24,1,2
4709,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116171543349.jpg.chip.jpg,24,1,2
4710,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116171546278.jpg.chip.jpg,24,1,2
4711,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116171548627.jpg.chip.jpg,24,1,2
4712,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116171551289.jpg.chip.jpg,24,1,2
4713,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116171557699.jpg.chip.jpg,24,1,2
4714,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116171600984.jpg.chip.jpg,24,1,2
4715,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116171604159.jpg.chip.jpg,24,1,2
4716,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116171607480.jpg.chip.jpg,24,1,2
4717,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116171610481.jpg.chip.jpg,24,1,2
4718,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116171616382.jpg.chip.jpg,24,1,2
4719,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116171627787.jpg.chip.jpg,24,1,2
4720,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116171634283.jpg.chip.jpg,24,1,2
4721,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116171638407.jpg.chip.jpg,24,1,2
4722,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116171642861.jpg.chip.jpg,24,1,2
4723,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116171657075.jpg.chip.jpg,24,1,2
4724,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116172439655.jpg.chip.jpg,24,1,2
4725,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116172449090.jpg.chip.jpg,24,1,2
4726,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116172555595.jpg.chip.jpg,24,1,2
4727,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116172607433.jpg.chip.jpg,24,1,2
4728,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116172609939.jpg.chip.jpg,24,1,2
4729,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116172622785.jpg.chip.jpg,24,1,2
4730,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116172642345.jpg.chip.jpg,24,1,2
4731,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116172645816.jpg.chip.jpg,24,1,2
4732,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116172739067.jpg.chip.jpg,24,1,2
4733,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116173353160.jpg.chip.jpg,24,1,2
4734,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116173356200.jpg.chip.jpg,24,1,2
4735,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116173403123.jpg.chip.jpg,24,1,2
4736,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116173405460.jpg.chip.jpg,24,1,2
4737,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116173412953.jpg.chip.jpg,24,1,2
4738,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116173414881.jpg.chip.jpg,24,1,2
4739,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116173417614.jpg.chip.jpg,24,1,2
4740,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116173419546.jpg.chip.jpg,24,1,2
4741,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116173421517.jpg.chip.jpg,24,1,2
4742,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116173423718.jpg.chip.jpg,24,1,2
4743,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116173426810.jpg.chip.jpg,24,1,2
4744,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116173430041.jpg.chip.jpg,24,1,2
4745,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116173436330.jpg.chip.jpg,24,1,2
4746,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116173438372.jpg.chip.jpg,24,1,2
4747,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116173442433.jpg.chip.jpg,24,1,2
4748,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116173444326.jpg.chip.jpg,24,1,2
4749,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116173446462.jpg.chip.jpg,24,1,2
4750,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116173449887.jpg.chip.jpg,24,1,2
4751,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116173453451.jpg.chip.jpg,24,1,2
4752,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116173503713.jpg.chip.jpg,24,1,2
4753,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116173507147.jpg.chip.jpg,24,1,2
4754,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116173512698.jpg.chip.jpg,24,1,2
4755,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116173519270.jpg.chip.jpg,24,1,2
4756,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116173520935.jpg.chip.jpg,24,1,2
4757,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116173535191.jpg.chip.jpg,24,1,2
4758,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116173550213.jpg.chip.jpg,24,1,2
4759,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116173552106.jpg.chip.jpg,24,1,2
4760,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116173716204.jpg.chip.jpg,24,1,2
4761,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116173727786.jpg.chip.jpg,24,1,2
4762,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116174400891.jpg.chip.jpg,24,1,2
4763,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116174403364.jpg.chip.jpg,24,1,2
4764,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116174405212.jpg.chip.jpg,24,1,2
4765,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116174406776.jpg.chip.jpg,24,1,2
4766,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116174408274.jpg.chip.jpg,24,1,2
4767,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116174409602.jpg.chip.jpg,24,1,2
4768,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116174411079.jpg.chip.jpg,24,1,2
4769,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116174412618.jpg.chip.jpg,24,1,2
4770,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116174413898.jpg.chip.jpg,24,1,2
4771,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116174415218.jpg.chip.jpg,24,1,2
4772,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116174416603.jpg.chip.jpg,24,1,2
4773,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116174418910.jpg.chip.jpg,24,1,2
4774,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116174420253.jpg.chip.jpg,24,1,2
4775,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116174421540.jpg.chip.jpg,24,1,2
4776,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116174428658.jpg.chip.jpg,24,1,2
4777,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116174432626.jpg.chip.jpg,24,1,2
4778,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116174434040.jpg.chip.jpg,24,1,2
4779,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116174453096.jpg.chip.jpg,24,1,2
4780,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116174454662.jpg.chip.jpg,24,1,2
4781,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116174456238.jpg.chip.jpg,24,1,2
4782,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116174457770.jpg.chip.jpg,24,1,2
4783,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116174501132.jpg.chip.jpg,24,1,2
4784,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116174503300.jpg.chip.jpg,24,1,2
4785,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116174511173.jpg.chip.jpg,24,1,2
4786,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116174520246.jpg.chip.jpg,24,1,2
4787,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116174521873.jpg.chip.jpg,24,1,2
4788,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116174523538.jpg.chip.jpg,24,1,2
4789,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116174525250.jpg.chip.jpg,24,1,2
4790,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116174526687.jpg.chip.jpg,24,1,2
4791,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116174528024.jpg.chip.jpg,24,1,2
4792,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116174531148.jpg.chip.jpg,24,1,2
4793,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116174534993.jpg.chip.jpg,24,1,2
4794,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116174538267.jpg.chip.jpg,24,1,2
4795,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116174610352.jpg.chip.jpg,24,1,2
4796,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116174612535.jpg.chip.jpg,24,1,2
4797,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116174621192.jpg.chip.jpg,24,1,2
4798,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116174646221.jpg.chip.jpg,24,1,2
4799,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116174805466.jpg.chip.jpg,24,1,2
4800,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116174806841.jpg.chip.jpg,24,1,2
4801,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116175450531.jpg.chip.jpg,24,1,2
4802,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116192946857.jpg.chip.jpg,24,1,2
4803,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116193511273.jpg.chip.jpg,24,1,2
4804,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116222614742.jpg.chip.jpg,24,1,2
4805,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170116222629764.jpg.chip.jpg,24,1,2
4806,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170117145644747.jpg.chip.jpg,24,1,2
4807,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170117194430613.jpg.chip.jpg,24,1,2
4808,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170117194935363.jpg.chip.jpg,24,1,2
4809,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_2_20170119164624877.jpg.chip.jpg,24,1,2
4810,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_3_20161220221541210.jpg.chip.jpg,24,1,3
4811,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_3_20161220221647314.jpg.chip.jpg,24,1,3
4812,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_3_20161220221743058.jpg.chip.jpg,24,1,3
4813,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_3_20161220222118601.jpg.chip.jpg,24,1,3
4814,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_3_20170104214534021.jpg.chip.jpg,24,1,3
4815,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_3_20170104215645565.jpg.chip.jpg,24,1,3
4816,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_3_20170104215731414.jpg.chip.jpg,24,1,3
4817,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_3_20170104220232144.jpg.chip.jpg,24,1,3
4818,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_3_20170104222339654.jpg.chip.jpg,24,1,3
4819,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_3_20170104222352872.jpg.chip.jpg,24,1,3
4820,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_3_20170104222359247.jpg.chip.jpg,24,1,3
4821,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_3_20170104222401271.jpg.chip.jpg,24,1,3
4822,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_3_20170104222402975.jpg.chip.jpg,24,1,3
4823,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_3_20170104222408639.jpg.chip.jpg,24,1,3
4824,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_3_20170104222414918.jpg.chip.jpg,24,1,3
4825,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_3_20170104222526663.jpg.chip.jpg,24,1,3
4826,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_3_20170104222658903.jpg.chip.jpg,24,1,3
4827,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_3_20170104222753607.jpg.chip.jpg,24,1,3
4828,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_3_20170104222905601.jpg.chip.jpg,24,1,3
4829,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_3_20170104223019607.jpg.chip.jpg,24,1,3
4830,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_3_20170104223049680.jpg.chip.jpg,24,1,3
4831,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_3_20170104223152030.jpg.chip.jpg,24,1,3
4832,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_3_20170104223156607.jpg.chip.jpg,24,1,3
4833,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_3_20170104223331567.jpg.chip.jpg,24,1,3
4834,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_3_20170104223551695.jpg.chip.jpg,24,1,3
4835,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_3_20170104223610175.jpg.chip.jpg,24,1,3
4836,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_3_20170104223616047.jpg.chip.jpg,24,1,3
4837,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_3_20170104231344873.jpg.chip.jpg,24,1,3
4838,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_3_20170104231426665.jpg.chip.jpg,24,1,3
4839,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_3_20170104231625010.jpg.chip.jpg,24,1,3
4840,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_3_20170104231911026.jpg.chip.jpg,24,1,3
4841,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_3_20170104231916690.jpg.chip.jpg,24,1,3
4842,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_3_20170104231923674.jpg.chip.jpg,24,1,3
4843,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_3_20170104231931545.jpg.chip.jpg,24,1,3
4844,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_3_20170104231937977.jpg.chip.jpg,24,1,3
4845,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_3_20170104231939707.jpg.chip.jpg,24,1,3
4846,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_3_20170104231950346.jpg.chip.jpg,24,1,3
4847,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_3_20170104231953658.jpg.chip.jpg,24,1,3
4848,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_3_20170104232256105.jpg.chip.jpg,24,1,3
4849,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_3_20170104232305465.jpg.chip.jpg,24,1,3
4850,C:\Users\Allen\Desktop\Python_Code\CSC 466\RawData\utkcropped\24_1_3_20170104232545657.jpg.chip.jpg,24,1,3
